2019-06-07 09:22:05.0072 INFO Test worker com.netflix.ndbench.core.defaultimpl.NdBenchGuiceModule DISCOVERY_ENV is set to: null
2019-06-07 09:22:05.0268 INFO Test worker com.netflix.governator.LifecycleManager Starting 'LifecycleManager@1621054872'
2019-06-07 09:22:05.0335 INFO Test worker com.netflix.ndbench.core.defaultimpl.NdBenchGuiceModule DISCOVERY_ENV is set to: null
2019-06-07 09:22:05.0622 INFO Test worker com.netflix.governator.LifecycleManager Adding listener 'SafeLifecycleListener@43689465 [com.netflix.governator.ProvisionMetricsModule$MetricsProvisionListener@78931f7]'
2019-06-07 09:22:05.0623 INFO Test worker com.netflix.governator.LifecycleManager Adding listener 'SafeLifecycleListener@749479246 [LifecycleProvisionListener@839806370]'
2019-06-07 09:22:05.0632 INFO Test worker com.netflix.archaius.config.DefaultCompositeConfig Configuration with name'RUNTIME' already exists
2019-06-07 09:22:05.0637 INFO Test worker com.netflix.archaius.guice.ConfigurationInjectingListener Initializing ConfigurationInjectingListener
2019-06-07 09:22:05.0777 INFO Test worker com.netflix.ndbench.core.generators.DefaultDataGenerator Still initializing sample data for values. So far: 0 /100
2019-06-07 09:22:05.0786 INFO Test worker com.netflix.ndbench.core.generators.DefaultDataGenerator Duration to initialize the dataset of random data (ISO-8601 format): PT0.006S
2019-06-07 09:22:05.0787 INFO Test worker com.netflix.ndbench.core.generators.DefaultDataGenerator Scheduling a thread to modify random values from generated values data set
2019-06-07 09:22:05.0791 INFO Test worker com.netflix.ndbench.core.NdBenchDriver Setting rate Limit for: readLimiter to: 45
2019-06-07 09:22:05.0796 INFO Test worker com.netflix.ndbench.core.NdBenchDriver Setting rate Limit for: writeLimiter to: 35
2019-06-07 09:22:05.0799 INFO Test worker com.netflix.governator.LifecycleManager Started 'LifecycleManager@1621054872'
2019-06-07 09:22:05.0800 INFO Test worker com.netflix.governator.SafeLifecycleListener Starting 'com.netflix.governator.ProvisionMetricsModule$MetricsProvisionListener@78931f7'
2019-06-07 09:22:05.0800 INFO Test worker com.netflix.governator.SafeLifecycleListener Starting 'LifecycleProvisionListener@839806370'
2019-06-07 09:22:05.0806 INFO Test worker com.netflix.governator.LifecycleInjectorCreator Injector created successfully 
2019-06-07 09:22:05.0816 INFO Test worker com.netflix.governator.LifecycleManager Stopping 'LifecycleManager@1621054872'
2019-06-07 09:22:05.0817 INFO Test worker com.netflix.governator.SafeLifecycleListener Stopping 'LifecycleProvisionListener@839806370'
2019-06-07 09:22:06.0275 INFO lifecycle-listener-monitor-0 com.netflix.governator.LifecycleManager LifecycleManager.ListenerCleanupWorker is exiting
2019-06-07 09:22:06.0620 INFO predestroy-monitor-0 com.netflix.governator.internal.PreDestroyMonitor PreDestroyMonitor.ScopedCleanupWorker is exiting
2019-06-07 09:22:06.0620 INFO Test worker com.netflix.governator.internal.PreDestroyMonitor closing PreDestroyMonitor...
2019-06-07 09:22:06.0639 INFO Test worker com.netflix.governator.SafeLifecycleListener Stopping 'com.netflix.governator.ProvisionMetricsModule$MetricsProvisionListener@78931f7'
2019-06-07 09:22:06.0665 INFO Test worker com.netflix.ndbench.core.defaultimpl.NdBenchGuiceModule DISCOVERY_ENV is set to: null
2019-06-07 09:22:06.0677 INFO Test worker com.netflix.governator.LifecycleManager Starting 'LifecycleManager@1222016463'
2019-06-07 09:22:06.0692 INFO Test worker com.netflix.ndbench.core.defaultimpl.NdBenchGuiceModule DISCOVERY_ENV is set to: null
2019-06-07 09:22:06.0739 INFO Test worker com.netflix.governator.LifecycleManager Adding listener 'SafeLifecycleListener@1393247680 [com.netflix.governator.ProvisionMetricsModule$MetricsProvisionListener@4dbfe5f4]'
2019-06-07 09:22:06.0740 INFO Test worker com.netflix.governator.LifecycleManager Adding listener 'SafeLifecycleListener@660608506 [LifecycleProvisionListener@1603972734]'
2019-06-07 09:22:06.0743 INFO Test worker com.netflix.archaius.config.DefaultCompositeConfig Configuration with name'RUNTIME' already exists
2019-06-07 09:22:06.0744 INFO Test worker com.netflix.archaius.guice.ConfigurationInjectingListener Initializing ConfigurationInjectingListener
2019-06-07 09:22:06.0752 INFO Test worker com.netflix.ndbench.core.generators.DefaultDataGenerator Still initializing sample data for values. So far: 0 /100
2019-06-07 09:22:06.0753 INFO Test worker com.netflix.ndbench.core.generators.DefaultDataGenerator Duration to initialize the dataset of random data (ISO-8601 format): PT0.001S
2019-06-07 09:22:06.0754 INFO Test worker com.netflix.ndbench.core.generators.DefaultDataGenerator Scheduling a thread to modify random values from generated values data set
2019-06-07 09:22:06.0759 INFO Test worker com.netflix.ndbench.core.NdBenchDriver Setting rate Limit for: readLimiter to: 45
2019-06-07 09:22:06.0759 INFO Test worker com.netflix.ndbench.core.NdBenchDriver Setting rate Limit for: writeLimiter to: 35
2019-06-07 09:22:06.0760 INFO Test worker com.netflix.governator.LifecycleManager Started 'LifecycleManager@1222016463'
2019-06-07 09:22:06.0760 INFO Test worker com.netflix.governator.SafeLifecycleListener Starting 'com.netflix.governator.ProvisionMetricsModule$MetricsProvisionListener@4dbfe5f4'
2019-06-07 09:22:06.0760 INFO Test worker com.netflix.governator.SafeLifecycleListener Starting 'LifecycleProvisionListener@1603972734'
2019-06-07 09:22:06.0761 INFO Test worker com.netflix.governator.LifecycleInjectorCreator Injector created successfully 
2019-06-07 09:22:06.0767 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0793 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 1
2019-06-07 09:22:06.0794 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0794 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 3
2019-06-07 09:22:06.0795 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0795 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 1
2019-06-07 09:22:06.0796 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0796 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 3
2019-06-07 09:22:06.0797 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0797 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 2
2019-06-07 09:22:06.0798 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0798 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 3
2019-06-07 09:22:06.0799 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0799 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 0
2019-06-07 09:22:06.0800 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0800 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 1
2019-06-07 09:22:06.0802 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0802 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 2
2019-06-07 09:22:06.0803 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0804 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 1
2019-06-07 09:22:06.0805 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0805 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 0
2019-06-07 09:22:06.0806 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0807 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 3
2019-06-07 09:22:06.0808 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0809 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 0
2019-06-07 09:22:06.0810 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0810 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 3
2019-06-07 09:22:06.0811 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0811 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 2
2019-06-07 09:22:06.0812 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0813 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 2
2019-06-07 09:22:06.0814 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0814 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 3
2019-06-07 09:22:06.0815 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0816 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 1
2019-06-07 09:22:06.0817 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0817 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 0
2019-06-07 09:22:06.0818 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0818 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 3
2019-06-07 09:22:06.0819 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0820 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 3
2019-06-07 09:22:06.0821 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0821 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 1
2019-06-07 09:22:06.0823 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0823 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 3
2019-06-07 09:22:06.0824 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0824 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 0
2019-06-07 09:22:06.0825 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0825 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 0
2019-06-07 09:22:06.0826 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0826 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 3
2019-06-07 09:22:06.0827 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0827 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 0
2019-06-07 09:22:06.0827 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0827 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 1
2019-06-07 09:22:06.0828 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0828 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 0
2019-06-07 09:22:06.0828 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0828 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 0
2019-06-07 09:22:06.0829 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0829 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 2
2019-06-07 09:22:06.0829 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0829 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 2
2019-06-07 09:22:06.0830 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0830 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 1
2019-06-07 09:22:06.0830 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0830 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 1
2019-06-07 09:22:06.0831 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0831 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 1
2019-06-07 09:22:06.0831 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0831 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 3
2019-06-07 09:22:06.0832 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0832 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 1
2019-06-07 09:22:06.0832 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
2019-06-07 09:22:06.0832 INFO Test worker com.netflix.ndbench.core.DataBackfill MyNode: Num keys to be processed: 25, Num keys per thread: 2, My key slot: 3
2019-06-07 09:22:06.0833 INFO Test worker com.netflix.ndbench.core.DataBackfill Num keys (KEYSPACE): 100, Num threads: 10, Num slots: 4
